family;mode;size;align_method;tree_method;slave;tc
OTCace;slave;1000;CLUSTALO;FAMSA;famsadnd;86.4
OTCace;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;85.2
OTCace;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;76.3
OTCace;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;86.4
OTCace;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;13.1
OTCace;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;24.9
OTCace;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;12.5
OTCace;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;19.0
OTCace;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;14.5
OTCace;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;38.6
OTCace;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;16.3
OTCace;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;30.9
OTCace;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;30.3
OTCace;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;19.3
OTCace;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;57.6
OTCace;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;17.5
OTCace;slave;1000;FAMSA;CLUSTALO;mbed;80.4
OTCace;slave;1000;FAMSA;CLUSTALO;parttree;80.1
OTCace;slave;1000;FAMSA;CLUSTALO;famsadnd;76.6
OTCace;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;84.3
OTCace;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;82.2
OTCace;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;85.5
OTCace;slave;1000;FAMSA;FAMSA;mbed;86.9
OTCace;slave;1000;FAMSA;FAMSA;parttree;73.9
OTCace;slave;1000;FAMSA;FAMSA;famsadnd;78.0
OTCace;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;80.1
OTCace;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;84.0
OTCace;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;87.5
msb;slave;1000;CLUSTALO;CLUSTALO;mbed;40.0
msb;slave;1000;CLUSTALO;CLUSTALO;parttree;20.0
msb;slave;1000;CLUSTALO;CLUSTALO;famsadnd;46.2
msb;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;27.6
msb;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;31.7
msb;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;45.5
msb;slave;1000;CLUSTALO;FAMSA;mbed;52.4
msb;slave;1000;CLUSTALO;FAMSA;parttree;47.6
msb;slave;1000;CLUSTALO;FAMSA;famsadnd;50.3
msb;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;42.8
msb;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;24.1
msb;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;44.8
msb;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;7.6
msb;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;6.2
msb;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;5.5
msb;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;18.6
msb;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;14.5
msb;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;6.2
msb;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;20.7
msb;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;31.0
msb;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;31.0
msb;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;24.8
msb;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;27.6
msb;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;19.3
msb;slave;1000;FAMSA;CLUSTALO;mbed;28.3
msb;slave;1000;FAMSA;CLUSTALO;parttree;32.4
msb;slave;1000;FAMSA;CLUSTALO;famsadnd;37.2
msb;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;40.0
msb;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;37.2
msb;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;35.2
msb;slave;1000;FAMSA;FAMSA;mbed;51.7
msb;slave;1000;FAMSA;FAMSA;parttree;55.9
msb;slave;1000;FAMSA;FAMSA;famsadnd;56.6
msb;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;40.7
msb;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;31.7
msb;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;32.4
icd;slave;1000;CLUSTALO;CLUSTALO;mbed;87.6
icd;slave;1000;CLUSTALO;CLUSTALO;parttree;78.8
icd;slave;1000;CLUSTALO;CLUSTALO;famsadnd;86.2
icd;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;45.2
icd;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;46.0
icd;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;42.1
icd;slave;1000;CLUSTALO;FAMSA;mbed;72.5
icd;slave;1000;CLUSTALO;FAMSA;parttree;69.4
icd;slave;1000;CLUSTALO;FAMSA;famsadnd;81.3
icd;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;78.5
icd;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;73.6
icd;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;79.3
icd;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;52.9
icd;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;25.9
icd;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;39.4
icd;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;15.4
icd;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;23.1
icd;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;17.9
icd;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;17.6
icd;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;16.8
icd;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;23.7
icd;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;0.0
icd;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;13.2
icd;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;15.4
icd;slave;1000;FAMSA;CLUSTALO;mbed;81.3
icd;slave;1000;FAMSA;CLUSTALO;parttree;76.3
icd;slave;1000;FAMSA;CLUSTALO;famsadnd;81.3
icd;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;36.4
icd;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;39.9
icd;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;33.6
icd;slave;1000;FAMSA;FAMSA;mbed;52.3
icd;slave;1000;FAMSA;FAMSA;parttree;59.8
icd;slave;1000;FAMSA;FAMSA;famsadnd;57.9
icd;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;76.0
icd;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;73.0
icd;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;76.3
proteasome;slave;1000;CLUSTALO;CLUSTALO;mbed;37.6
proteasome;slave;1000;CLUSTALO;CLUSTALO;parttree;13.4
proteasome;slave;1000;CLUSTALO;CLUSTALO;famsadnd;39.7
proteasome;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;44.5
proteasome;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;28.6
proteasome;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;39.7
proteasome;slave;1000;CLUSTALO;FAMSA;mbed;42.8
proteasome;slave;1000;CLUSTALO;FAMSA;parttree;19.0
proteasome;slave;1000;CLUSTALO;FAMSA;famsadnd;32.8
proteasome;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;36.9
proteasome;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;24.5
proteasome;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;44.1
proteasome;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;0.0
proteasome;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;5.5
proteasome;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;0.3
proteasome;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;0.3
proteasome;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;10.3
proteasome;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;14.8
proteasome;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;0.3
proteasome;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;0.0
proteasome;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;0.0
proteasome;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;5.9
proteasome;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;9.3
proteasome;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;6.6
proteasome;slave;1000;FAMSA;CLUSTALO;mbed;0.7
proteasome;slave;1000;FAMSA;CLUSTALO;parttree;0.0
proteasome;slave;1000;FAMSA;CLUSTALO;famsadnd;35.2
proteasome;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;33.1
proteasome;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;36.9
proteasome;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;37.9
proteasome;slave;1000;FAMSA;FAMSA;mbed;39.0
proteasome;slave;1000;FAMSA;FAMSA;parttree;18.3
proteasome;slave;1000;FAMSA;FAMSA;famsadnd;34.1
proteasome;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;42.4
proteasome;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;28.6
proteasome;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;42.8
cyclo;slave;1000;CLUSTALO;CLUSTALO;mbed;55.0
cyclo;slave;1000;CLUSTALO;CLUSTALO;parttree;51.3
cyclo;slave;1000;CLUSTALO;CLUSTALO;famsadnd;63.5
cyclo;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;35.4
cyclo;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;36.5
cyclo;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;38.6
cyclo;slave;1000;CLUSTALO;FAMSA;mbed;57.7
cyclo;slave;1000;CLUSTALO;FAMSA;parttree;52.4
cyclo;slave;1000;CLUSTALO;FAMSA;famsadnd;58.7
cyclo;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;24.3
cyclo;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;34.9
cyclo;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;39.2
cyclo;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;47.1
cyclo;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;42.3
cyclo;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;41.8
cyclo;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;30.7
cyclo;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;28.6
cyclo;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;25.4
cyclo;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;49.7
cyclo;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;48.1
cyclo;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;47.1
cyclo;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;26.5
cyclo;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;26.5
cyclo;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;24.9
cyclo;slave;1000;FAMSA;CLUSTALO;mbed;74.1
cyclo;slave;1000;FAMSA;CLUSTALO;parttree;67.7
cyclo;slave;1000;FAMSA;CLUSTALO;famsadnd;76.7
cyclo;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;37.6
cyclo;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;18.5
cyclo;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;39.2
cyclo;slave;1000;FAMSA;FAMSA;mbed;52.4
cyclo;slave;1000;FAMSA;FAMSA;parttree;47.6
cyclo;slave;1000;FAMSA;FAMSA;famsadnd;61.9
cyclo;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;25.4
cyclo;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;15.9
cyclo;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;37.0
LIM;slave;1000;CLUSTALO;CLUSTALO;mbed;80.5
LIM;slave;1000;CLUSTALO;CLUSTALO;parttree;74.4
LIM;slave;1000;CLUSTALO;CLUSTALO;famsadnd;89.0
LIM;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;36.6
LIM;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;41.5
LIM;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;39.0
LIM;slave;1000;CLUSTALO;FAMSA;mbed;89.0
LIM;slave;1000;CLUSTALO;FAMSA;parttree;81.7
LIM;slave;1000;CLUSTALO;FAMSA;famsadnd;89.0
LIM;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;87.8
LIM;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;73.2
LIM;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;82.9
LIM;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;73.2
LIM;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;53.7
LIM;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;28.0
LIM;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;17.1
LIM;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;23.2
LIM;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;15.9
LIM;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;40.2
LIM;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;73.2
LIM;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;62.2
LIM;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;40.2
LIM;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;48.8
LIM;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;35.4
LIM;slave;1000;FAMSA;CLUSTALO;mbed;89.0
LIM;slave;1000;FAMSA;CLUSTALO;parttree;84.1
LIM;slave;1000;FAMSA;CLUSTALO;famsadnd;80.5
LIM;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;13.4
LIM;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;36.6
LIM;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;46.3
LIM;slave;1000;FAMSA;FAMSA;mbed;89.0
LIM;slave;1000;FAMSA;FAMSA;parttree;82.9
LIM;slave;1000;FAMSA;FAMSA;famsadnd;89.0
LIM;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;80.5
LIM;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;89.0
LIM;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;80.5
HLH;slave;1000;CLUSTALO;CLUSTALO;mbed;52.4
HLH;slave;1000;CLUSTALO;CLUSTALO;parttree;50.0
HLH;slave;1000;CLUSTALO;CLUSTALO;famsadnd;52.4
HLH;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;40.5
HLH;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;50.0
HLH;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;42.9
HLH;slave;1000;CLUSTALO;FAMSA;mbed;78.6
HLH;slave;1000;CLUSTALO;FAMSA;parttree;79.8
HLH;slave;1000;CLUSTALO;FAMSA;famsadnd;81.0
HLH;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;47.6
HLH;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;53.6
HLH;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;59.5
HLH;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;45.2
HLH;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;51.2
HLH;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;51.2
HLH;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;45.2
HLH;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;35.7
HLH;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;41.7
HLH;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;27.4
HLH;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;60.7
HLH;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;57.1
HLH;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;38.1
HLH;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;41.7
HLH;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;15.5
HLH;slave;1000;FAMSA;CLUSTALO;mbed;32.1
HLH;slave;1000;FAMSA;CLUSTALO;parttree;32.1
HLH;slave;1000;FAMSA;CLUSTALO;famsadnd;32.1
HLH;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;32.1
HLH;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;32.1
HLH;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;51.2
HLH;slave;1000;FAMSA;FAMSA;mbed;58.3
HLH;slave;1000;FAMSA;FAMSA;parttree;58.3
HLH;slave;1000;FAMSA;FAMSA;famsadnd;57.1
HLH;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;51.2
HLH;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;40.5
HLH;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;50.0
ldh;slave;1000;CLUSTALO;CLUSTALO;mbed;55.1
ldh;slave;1000;CLUSTALO;CLUSTALO;parttree;50.0
ldh;slave;1000;CLUSTALO;CLUSTALO;famsadnd;62.7
ldh;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;46.2
ldh;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;40.0
ldh;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;44.1
ldh;slave;1000;CLUSTALO;FAMSA;mbed;55.7
ldh;slave;1000;CLUSTALO;FAMSA;parttree;55.4
ldh;slave;1000;CLUSTALO;FAMSA;famsadnd;61.4
ldh;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;62.4
ldh;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;54.6
ldh;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;58.1
ldh;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;5.4
ldh;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;11.4
ldh;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;3.8
ldh;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;15.7
ldh;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;10.0
ldh;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;0.0
ldh;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;4.1
ldh;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;4.3
ldh;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;1.1
ldh;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;3.0
ldh;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;3.2
ldh;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;3.5
ldh;slave;1000;FAMSA;CLUSTALO;mbed;57.0
ldh;slave;1000;FAMSA;CLUSTALO;parttree;51.1
ldh;slave;1000;FAMSA;CLUSTALO;famsadnd;63.2
ldh;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;47.0
ldh;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;41.6
ldh;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;38.9
ldh;slave;1000;FAMSA;FAMSA;mbed;49.5
ldh;slave;1000;FAMSA;FAMSA;parttree;57.3
ldh;slave;1000;FAMSA;FAMSA;famsadnd;50.0
ldh;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;45.9
ldh;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;42.2
ldh;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;50.3
subt;slave;1000;CLUSTALO;CLUSTALO;mbed;8.2
subt;slave;1000;CLUSTALO;CLUSTALO;parttree;13.5
subt;slave;1000;CLUSTALO;CLUSTALO;famsadnd;6.9
subt;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;10.5
subt;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;6.9
subt;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;14.3
subt;slave;1000;CLUSTALO;FAMSA;mbed;16.3
subt;slave;1000;CLUSTALO;FAMSA;parttree;14.8
subt;slave;1000;CLUSTALO;FAMSA;famsadnd;30.9
subt;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;5.4
subt;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;4.1
subt;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;15.6
subt;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;4.8
subt;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;6.4
subt;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;3.6
subt;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;5.4
subt;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;3.1
subt;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;2.6
subt;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;4.8
subt;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;6.6
subt;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;8.7
subt;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;1.8
subt;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;1.5
subt;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;0.0
subt;slave;1000;FAMSA;CLUSTALO;mbed;6.6
subt;slave;1000;FAMSA;CLUSTALO;parttree;0.0
subt;slave;1000;FAMSA;CLUSTALO;famsadnd;0.3
subt;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;0.8
subt;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;0.0
subt;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;2.8
subt;slave;1000;FAMSA;FAMSA;mbed;7.9
subt;slave;1000;FAMSA;FAMSA;parttree;1.8
subt;slave;1000;FAMSA;FAMSA;famsadnd;5.6
subt;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;0.0
subt;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;0.0
subt;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;2.0
int;slave;1000;CLUSTALO;CLUSTALO;mbed;47.0
int;slave;1000;CLUSTALO;CLUSTALO;parttree;23.8
int;slave;1000;CLUSTALO;CLUSTALO;famsadnd;59.9
int;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;29.7
int;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;0.0
int;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;31.7
int;slave;1000;CLUSTALO;FAMSA;mbed;43.1
int;slave;1000;CLUSTALO;FAMSA;parttree;34.7
int;slave;1000;CLUSTALO;FAMSA;famsadnd;52.5
int;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;30.2
int;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;16.8
int;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;33.2
int;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;23.3
int;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;21.3
int;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;14.4
int;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;7.9
int;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;8.4
int;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;famsadnd;5.4
int;slave;1000;MAFFT-FFTNS1;FAMSA;mbed;32.7
int;slave;1000;MAFFT-FFTNS1;FAMSA;parttree;27.7
int;slave;1000;MAFFT-FFTNS1;FAMSA;famsadnd;31.7
int;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;mbed;5.0
int;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;parttree;5.9
int;slave;1000;MAFFT-FFTNS1;MAFFT_PARTTREE;famsadnd;4.5
int;slave;1000;FAMSA;CLUSTALO;mbed;41.6
int;slave;1000;FAMSA;CLUSTALO;parttree;40.1
int;slave;1000;FAMSA;CLUSTALO;famsadnd;58.9
int;slave;1000;FAMSA;CLUSTALO-RANDOM;mbed;17.3
int;slave;1000;FAMSA;CLUSTALO-RANDOM;parttree;5.4
int;slave;1000;FAMSA;CLUSTALO-RANDOM;famsadnd;19.8
int;slave;1000;FAMSA;FAMSA;mbed;46.5
int;slave;1000;FAMSA;FAMSA;parttree;40.6
int;slave;1000;FAMSA;FAMSA;famsadnd;53.5
int;slave;1000;FAMSA;MAFFT_PARTTREE;mbed;18.8
int;slave;1000;FAMSA;MAFFT_PARTTREE;parttree;14.9
int;slave;1000;FAMSA;MAFFT_PARTTREE;famsadnd;47.5
lyase_1;slave;1000;CLUSTALO;CLUSTALO;mbed;69.4
lyase_1;slave;1000;CLUSTALO;CLUSTALO;parttree;67.0
lyase_1;slave;1000;CLUSTALO;CLUSTALO;famsadnd;65.2
lyase_1;slave;1000;CLUSTALO;CLUSTALO-RANDOM;mbed;70.0
lyase_1;slave;1000;CLUSTALO;CLUSTALO-RANDOM;parttree;64.8
lyase_1;slave;1000;CLUSTALO;CLUSTALO-RANDOM;famsadnd;68.4
lyase_1;slave;1000;CLUSTALO;FAMSA;mbed;64.2
lyase_1;slave;1000;CLUSTALO;FAMSA;parttree;64.2
lyase_1;slave;1000;CLUSTALO;FAMSA;famsadnd;68.0
lyase_1;slave;1000;CLUSTALO;MAFFT_PARTTREE;mbed;65.4
lyase_1;slave;1000;CLUSTALO;MAFFT_PARTTREE;parttree;56.9
lyase_1;slave;1000;CLUSTALO;MAFFT_PARTTREE;famsadnd;67.4
lyase_1;slave;1000;MAFFT-FFTNS1;CLUSTALO;mbed;6.0
lyase_1;slave;1000;MAFFT-FFTNS1;CLUSTALO;parttree;29.4
lyase_1;slave;1000;MAFFT-FFTNS1;CLUSTALO;famsadnd;26.0
lyase_1;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;mbed;29.4
lyase_1;slave;1000;MAFFT-FFTNS1;CLUSTALO-RANDOM;parttree;19.9
